[2021-03-26 09:52:16.581] [                 restartedMain] [ INFO]        c.i.d.xnetwork.udp.CenterCommServer.init                 30944 : init
[2021-03-26 09:59:02.071] [        nioEventLoopGroup-18-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER05] [/192.168.20.225:4603], 13 Bytes. OK....
[2021-03-26 09:59:02.071] [        nioEventLoopGroup-18-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER02] [/100.100.30.101:4603], 13 Bytes. OK....
[2021-03-26 09:59:02.071] [        nioEventLoopGroup-18-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER03] [/10.0.1.236:4603], 13 Bytes. OK....
[2021-03-26 09:59:02.072] [        nioEventLoopGroup-18-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER01] [/192.168.20.225:5603], 13 Bytes. OK....
[2021-03-26 09:59:02.072] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : DONE: Success
[2021-03-26 09:59:02.072] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : SUCCESS: Success
[2021-03-26 09:59:02.073] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : end.
[2021-03-26 09:59:02.074] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : DONE: Success
[2021-03-26 09:59:02.074] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : SUCCESS: Success
[2021-03-26 09:59:02.075] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : end.
[2021-03-26 10:00:02.070] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : run.
[2021-03-26 10:00:02.070] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : run.
[2021-03-26 10:00:02.088] [        nioEventLoopGroup-19-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : encode.
